Time [s],Channel 0
1.332392667,0
1.332689833,1
1.332692000,0
1.332989333,1
1.332991583,0
1.333288667,1
1.333290917,0
1.333588083,1
1.333590250,0
1.333987417,1
1.333989667,0
1.334287083,1
1.334289333,0
1.334586417,1
1.334588667,0
1.334885917,1
1.334888083,0
1.335185250,1
1.335187500,0
1.335484750,1
1.335486917,0
1.335784083,1
1.335786333,0
1.336083250,1
1.336085500,0
1.336482250,1
1.336484417,0
1.336781500,1
1.336783750,0
1.337080750,1
1.337083000,0
1.337379917,1
1.337382083,0
1.337679250,1
1.337681500,0
1.337978500,1
1.337980667,0
1.338277583,1
1.338279833,0
1.338576750,1
1.338578917,0
1.338975667,1
1.338977833,0
1.339274917,1
1.339277083,0
1.339574083,1
1.339576250,0
1.339873333,1
1.339875583,0
1.340172583,1
1.340174833,0
1.340471917,1
1.340474083,0
1.340771250,1
1.340773417,0
1.341070500,1
1.341072667,0
1.341469333,1
1.341471500,0
1.341768667,1
1.341770833,0
1.342067917,1
1.342070083,0
1.342367333,1
1.342369500,0
1.342666583,1
1.342668833,0
1.342966000,1
1.342968250,0
1.343265250,1
1.343267500,0
1.343564667,1
1.343566917,0
1.343963833,1
1.343966000,0
1.344263250,1
1.344265500,0
1.344562500,1
1.344564667,0
1.344861750,1
1.344864000,0
1.345161000,1
1.345163250,0
1.345460417,1
1.345462583,0
1.345759750,1
1.345762000,0
1.346059000,1
1.346061250,0
1.346458000,1
1.346460250,0
1.346757167,1
1.346759417,0
1.347056333,1
1.347058583,0
1.347355500,1
1.347357750,0
1.347654750,1
1.347656917,0
1.347954000,1
1.347956167,0
1.348253083,1
1.348255333,0
1.348552333,1
1.348554583,0
1.348951250,1
1.348953500,0
1.349250583,1
1.349252750,0
1.349549667,1
1.349551917,0
1.349848917,1
1.349851083,0
1.350148083,1
1.350150333,0
1.350447333,1
1.350449500,0
1.350746500,1
1.350748750,0
1.351045750,1
1.351048000,0
1.351444583,1
1.351446833,0
1.351743833,1
1.351746083,0
1.352043083,1
1.352045250,0
1.352342333,1
1.352344583,0
1.352641500,1
1.352643750,0
1.352940667,1
1.352942833,0
1.353239583,1
1.353241833,0
1.353538750,1
1.353541000,0
1.353937500,1
1.353939750,0
1.354236750,1
1.354238917,0
1.354536083,1
1.354538250,0
1.354835333,1
1.354837583,0
1.355134667,1
1.355136917,0
1.355433833,1
1.355436000,0
1.355733083,1
1.355735333,0
1.356032417,1
1.356034667,0
1.356431667,1
1.356433917,0
1.356730833,1
1.356733083,0
1.357030167,1
1.357032417,0
1.357329333,1
1.357331500,0
1.357628500,1
1.357630750,0
1.357927750,1
1.357930000,0
1.358227000,1
1.358229250,0
1.358526417,1
1.358528667,0
1.358925500,1
1.358927750,0
1.359224583,1
1.359226833,0
1.359523833,1
1.359526000,0
1.359823083,1
1.359825333,0
1.360122250,1
1.360124417,0
1.360421500,1
1.360423750,0
1.360720583,1
1.360722833,0
1.361019750,1
1.361022000,0
1.361418583,1
1.361420750,0
1.361717667,1
1.361719917,0
1.362016833,1
1.362019083,0
1.362315833,1
1.362318083,0
1.362614917,1
1.362617083,0
1.362914000,1
1.362916250,0
1.363213167,1
1.363215417,0
1.363512333,1
1.363514583,0
1.363911250,1
1.363913500,0
1.364210333,1
1.364212583,0
1.364509500,1
1.364511750,0
1.364808750,1
1.364811000,0
1.365108000,1
1.365110250,0
1.365407417,1
1.365409667,0
1.365706833,1
1.365709083,0
1.366006250,1
1.366008500,0
1.366405500,1
1.366407667,0
1.366704750,1
1.366707000,0
1.367004083,1
1.367006250,0
1.367303250,1
1.367305500,0
1.367602500,1
1.367604750,0
1.367901750,1
1.367903917,0
1.368201000,1
1.368203250,0
1.368500417,1
1.368502583,0
1.368899250,1
1.368901417,0
1.369198333,1
1.369200500,0
1.369497417,1
1.369499667,0
1.369796583,1
1.369798750,0
1.370095500,1
1.370097750,0
1.370394750,1
1.370396917,0
1.370693750,1
1.370696000,0
1.370992833,1
1.370995083,0
1.371391917,1
1.371394083,0
1.371691083,1
1.371693333,0
1.371990500,1
1.371992667,0
1.372289667,1
1.372291917,0
1.372588917,1
1.372591083,0
1.372888083,1
1.372890333,0
1.373187333,1
1.373189583,0
1.373586333,1
1.373588500,0
1.373885583,1
1.373887833,0
1.374184750,1
1.374186917,0
1.374483917,1
1.374486167,0
1.374783167,1
1.374785417,0
1.375082333,1
1.375084500,0
1.375381333,1
1.375383583,0
1.375680417,1
1.375682667,0
1.376079250,1
1.376081500,0
1.376378583,1
1.376380750,0
1.376677750,1
1.376680000,0
1.376977083,1
1.376979333,0
1.377276167,1
1.377278417,0
1.377575417,1
1.377577583,0
1.377874583,1
1.377876833,0
1.378173667,1
1.378175917,0
1.378572583,1
1.378574833,0
1.378871833,1
1.378874083,0
1.379170833,1
1.379173083,0
1.379470083,1
1.379472250,0
1.379769250,1
1.379771500,0
1.380068250,1
1.380070500,0
1.380367417,1
1.380369667,0
1.380666583,1
1.380668750,0
1.381065500,1
1.381067667,0
1.381364667,1
1.381366917,0
1.381663750,1
1.381666000,0
1.381963083,1
1.381965250,0
1.382262250,1
1.382264417,0
1.382561500,1
1.382563667,0
1.382860667,1
1.382862917,0
1.383159917,1
1.383162167,0
1.383558833,1
1.383561083,0
1.383858083,1
1.383860333,0
1.384157167,1
1.384159417,0
1.384456417,1
1.384458667,0
1.384755750,1
1.384757917,0
1.385055000,1
1.385057250,0
1.385354250,1
1.385356500,0
1.385653500,1
1.385655750,0
1.386052417,1
1.386054667,0
1.386351667,1
1.386353833,0
1.386650750,1
1.386653000,0
1.386950083,1
1.386952333,0
1.387249250,1
1.387251500,0
1.387548417,1
1.387550583,0
1.387847417,1
1.387849667,0
1.388146417,1
1.388148667,0
1.388545250,1
1.388547500,0
1.388844500,1
1.388846667,0
1.389143500,1
1.389145750,0
1.389442667,1
1.389444917,0
1.389741917,1
1.389744167,0
1.390041000,1
1.390043250,0
1.390340250,1
1.390342500,0
1.390639417,1
1.390641667,0
1.391038417,1
1.391040583,0
1.391337750,1
1.391339917,0
1.391637000,1
1.391639167,0
1.391936333,1
1.391938500,0
1.392235417,1
1.392237667,0
1.392534667,1
1.392536833,0
1.392833917,1
1.392836167,0
1.393133250,1
1.393135417,0
1.393532000,1
1.393534250,0
1.393831333,1
1.393833500,0
1.394130583,1
1.394132833,0
1.394429750,1
1.394432000,0
1.394729000,1
1.394731250,0
1.395028167,1
1.395030417,0
1.395327500,1
1.395329667,0
1.395626917,1
1.395629167,0
1.396026083,1
1.396028250,0
1.396325333,1
1.396327583,0
1.396624750,1
1.396626917,0
1.396924167,1
1.396926333,0
1.397223500,1
1.397225667,0
1.397522833,1
1.397525083,0
1.397822083,1
1.397824333,0
1.398121333,1
1.398123500,0
1.398520250,1
1.398522500,0
1.398819500,1
1.398821750,0
1.399118917,1
1.399121083,0
1.399418000,1
1.399420167,0
1.399717167,1
1.399719333,0
1.400016333,1
1.400018500,0
1.400315583,1
1.400317750,0
1.400614750,1
1.400617000,0
1.401013583,1
1.401015833,0
1.401312750,1
1.401315000,0
1.401612083,1
1.401614250,0
1.401911250,1
1.401913500,0
1.402210500,1
1.402212750,0
1.402509750,1
1.402511917,0
1.402809000,1
1.402811250,0
1.403108083,1
1.403110333,0
1.403506917,1
1.403509083,0
1.403806000,1
1.403808250,0
1.404105333,1
1.404107583,0
1.404404583,1
1.404406833,0
1.404703917,1
1.404706083,0
1.405003167,1
1.405005333,0
1.405302333,1
1.405304583,0
1.405601667,1
1.405603917,0
1.406000583,1
1.406002833,0
1.406299750,1
1.406302000,0
1.406599000,1
1.406601167,0
1.406898167,1
1.406900417,0
1.407197333,1
1.407199500,0
1.407496583,1
1.407498833,0
1.407795833,1
1.407798000,0
1.408094917,1
1.408097083,0
1.408493833,1
1.408496000,0
1.408792917,1
1.408795167,0
1.409092167,1
1.409094417,0
1.409391333,1
1.409393583,0
1.409690583,1
1.409692833,0
1.409989917,1
1.409992083,0
1.410289167,1
1.410291417,0
1.410588417,1
1.410590667,0
1.410987417,1
1.410989667,0
1.411286667,1
1.411288833,0
1.411585917,1
1.411588167,0
1.411885167,1
1.411887417,0
1.412184583,1
1.412186750,0
1.412483833,1
1.412486000,0
1.412783167,1
1.412785417,0
1.413082333,1
1.413084500,0
1.413481333,1
1.413483583,0
1.413780500,1
1.413782667,0
1.414079750,1
1.414082000,0
1.414378917,1
1.414381167,0
1.414678167,1
1.414680417,0
1.414977333,1
1.414979583,0
1.415276583,1
1.415278833,0
1.415575917,1
1.415578083,0
1.415974833,1
1.415977000,0
1.416273917,1
1.416276083,0
1.416573167,1
1.416575417,0
1.416872417,1
1.416874583,0
1.417171500,1
1.417173750,0
1.417470750,1
1.417473000,0
1.417769833,1
1.417772083,0
1.418068917,1
1.418071167,0
1.418467917,1
1.418470167,0
1.418767167,1
1.418769333,0
1.419066500,1
1.419068750,0
1.419365667,1
1.419367917,0
1.419664917,1
1.419667083,0
1.419964000,1
1.419966250,0
1.420263250,1
1.420265417,0
1.420562583,1
1.420564750,0
1.420961583,1
1.420963833,0
1.421260750,1
1.421263000,0
1.421560083,1
1.421562333,0
1.421859250,1
1.421861500,0
1.422158750,1
1.422161000,0
1.422458000,1
1.422460250,0
1.422757417,1
1.422759667,0
1.423056500,1
1.423058750,0
1.423455583,1
1.423457750,0
1.423754750,1
1.423757000,0
1.424054167,1
1.424056417,0
1.424353500,1
1.424355667,0
1.424652750,1
1.424655000,0
1.424951917,1
1.424954167,0
1.425251250,1
1.425253500,0
1.425550583,1
1.425552833,0
1.425949583,1
1.425951833,0
1.426248750,1
1.426251000,0
1.426548083,1
1.426550333,0
1.426847500,1
1.426849667,0
1.427147000,1
1.427149167,0
1.427446583,1
1.427448833,0
1.427746000,1
1.427748250,0
1.428045333,1
1.428047500,0
1.428444333,1
1.428446583,0
1.428743667,1
1.428745917,0
1.429043083,1
1.429045333,0
1.429342417,1
1.429344583,0
1.429641667,1
1.429643917,0
1.429940917,1
1.429943167,0
1.430240250,1
1.430242417,0
1.430639333,1
1.430641500,0
1.430938583,1
1.430940833,0
1.431237833,1
1.431240083,0
1.431537250,1
1.431539417,0
1.431836417,1
1.431838583,0
1.432135583,1
1.432137833,0
1.432434833,1
1.432437000,0
1.432734167,1
1.432736417,0
1.433133167,1
1.433135333,0
1.433432500,1
1.433434667,0
1.433731500,1
1.433733750,0
1.434030667,1
1.434032917,0
1.434330000,1
1.434332250,0
1.434629167,1
1.434631417,0
1.434928500,1
1.434930750,0
1.435227750,1
1.435229917,0
1.435626833,1
1.435629083,0
1.435926000,1
1.435928250,0
1.436225333,1
1.436227583,0
1.436524500,1
1.436526750,0
1.436823833,1
1.436826000,0
1.437122917,1
1.437125167,0
1.437422083,1
1.437424333,0
1.437721333,1
1.437723583,0
1.438120417,1
1.438122667,0
1.438419667,1
1.438421833,0
1.438718917,1
1.438721167,0
1.439018083,1
1.439020333,0
1.439317417,1
1.439319667,0
1.439616750,1
1.439618917,0
1.439915917,1
1.439918167,0
1.440215000,1
1.440217250,0
1.440614000,1
1.440616250,0
1.440913333,1
1.440915583,0
1.441212917,1
1.441215167,0
1.441512417,1
1.441514583,0
1.441812000,1
1.441814167,0
1.442111333,1
1.442113583,0
1.442410750,1
1.442413000,0
1.442710000,1
1.442712250,0
1.443109083,1
1.443111333,0
1.443408417,1
1.443410583,0
1.443707833,1
1.443710083,0
1.444007083,1
1.444009250,0
1.444306333,1
1.444308583,0
1.444605417,1
1.444607667,0
1.444904667,1
1.444906917,0
1.445203917,1
1.445206167,0
1.445603167,1
1.445605333,0
1.445902417,1
1.445904667,0
1.446201917,1
1.446204083,0
1.446501250,1
1.446503417,0
1.446800583,1
1.446802833,0
1.447099833,1
1.447102083,0
1.447399167,1
1.447401333,0
1.447698583,1
1.447700833,0
1.448098000,1
1.448100167,0
1.448397250,1
1.448399500,0
1.448696667,1
1.448698917,0
1.448995833,1
1.448998083,0
1.449295167,1
1.449297417,0
1.449594667,1
1.449596833,0
1.449894000,1
1.449896250,0
1.450193333,1
1.450195583,0
1.450592500,1
1.450594750,0
1.450891833,1
1.450894083,0
1.451191333,1
1.451193500,0
1.451490583,1
1.451492833,0
1.451790000,1
1.451792167,0
1.452089167,1
1.452091417,0
1.452388583,1
1.452390750,0
1.452687750,1
1.452690000,0
1.453086917,1
1.453089167,0
1.453386167,1
1.453388417,0
1.453685583,1
1.453687833,0
1.453984917,1
1.453987083,0
1.454284333,1
1.454286500,0
1.454583667,1
1.454585917,0
1.454883167,1
1.454885417,0
1.455182500,1
1.455184750,0
1.455581750,1
1.455584000,0
1.455881083,1
1.455883333,0
1.456180583,1
1.456182833,0
1.456479917,1
1.456482167,0
1.456779333,1
1.456781583,0
1.457078583,1
1.457080833,0
1.457377833,1
1.457380083,0
1.457677167,1
1.457679417,0
1.458076333,1
1.458078583,0
1.458375667,1
1.458377917,0
1.458675000,1
1.458677250,0
1.458974167,1
1.458976417,0
1.459273500,1
1.459275750,0
1.459572833,1
1.459575083,0
1.459872167,1
1.459874333,0
1.460171250,1
1.460173500,0
1.460570333,1
1.460572500,0
1.460869667,1
1.460871833,0
1.461169000,1
1.461171167,0
1.461468167,1
1.461470417,0
1.461767583,1
1.461769833,0
1.462066750,1
1.462069000,0
1.462366167,1
1.462368417,0
1.462665333,1
1.462667583,0
1.463064583,1
1.463066833,0
1.463363833,1
1.463366083,0
1.463663333,1
1.463665583,0
1.463962583,1
1.463964833,0
1.464262000,1
1.464264250,0
1.464561250,1
1.464563500,0
1.464860667,1
1.464862917,0
1.465159917,1
1.465162167,0
1.465559167,1
1.465561417,0
1.465858417,1
1.465860667,0
1.466157833,1
1.466160083,0
1.466457167,1
1.466459333,0
1.466756583,1
1.466758750,0
1.467055833,1
1.467058000,0
1.467355083,1
1.467357333,0
1.467654417,1
1.467656667,0
1.468053583,1
1.468055833,0
1.468352833,1
1.468355083,0
1.468652250,1
1.468654417,0
1.468951417,1
1.468953667,0
1.469250667,1
1.469252833,0
1.469549917,1
1.469552167,0
1.469849083,1
1.469851333,0
1.470148250,1
1.470150417,0
1.470547083,1
1.470549333,0
1.470846333,1
1.470848500,0
1.471145667,1
1.471147833,0
1.471444833,1
1.471447000,0
1.471744167,1
1.471746333,0
1.472043333,1
1.472045500,0
1.472342500,1
1.472344750,0
1.472641583,1
1.472643833,0
1.473040500,1
1.473042750,0
1.473339583,1
1.473341833,0
1.473639000,1
1.473641167,0
1.473938083,1
1.473940333,0
1.474237250,1
1.474239500,0
1.474536417,1
1.474538667,0
1.474835667,1
1.474837917,0
1.475134917,1
1.475137083,0
1.475533833,1
1.475536083,0
1.475833083,1
1.475835250,0
1.476132083,1
1.476134333,0
1.476431250,1
1.476433500,0
1.476730417,1
1.476732667,0
1.477029667,1
1.477031917,0
1.477329000,1
1.477331250,0
1.477628250,1
1.477630500,0
1.478027417,1
1.478029583,0
1.478326750,1
1.478328917,0
1.478626000,1
1.478628250,0
1.478925250,1
1.478927417,0
1.479224583,1
1.479226750,0
1.479523667,1
1.479525917,0
1.479822833,1
1.479825083,0
1.480121917,1
1.480124167,0
1.480521000,1
1.480523250,0
1.480820333,1
1.480822583,0
1.481119583,1
1.481121833,0
1.481418917,1
1.481421167,0
1.481718167,1
1.481720417,0
1.482017417,1
1.482019667,0
1.482316583,1
1.482318833,0
1.482615917,1
1.482618167,0
1.483014917,1
1.483017167,0
1.483314250,1
1.483316500,0
1.483613583,1
1.483615750,0
1.483913000,1
1.483915167,0
1.484212250,1
1.484214417,0
1.484511583,1
1.484513750,0
1.484810833,1
1.484813083,0
1.485110167,1
1.485112417,0
1.485509250,1
1.485511500,0
1.485808500,1
1.485810750,0
1.486107750,1
1.486110000,0
1.486407083,1
1.486409333,0
1.486706500,1
1.486708750,0
1.487005833,1
1.487008083,0
1.487305250,1
1.487307417,0
1.487704333,1
1.487706583,0
1.488003667,1
1.488005917,0
1.488303000,1
1.488305250,0
1.488602167,1
1.488604417,0
1.488901417,1
1.488903583,0
1.489200667,1
1.489202917,0
1.489499917,1
1.489502167,0
1.489799333,1
1.489801583,0
1.490198250,1
1.490200417,0
1.490497583,1
1.490499750,0
1.490796833,1
1.490799083,0
1.491096000,1
1.491098250,0
1.491395167,1
1.491397417,0
1.491694417,1
1.491696667,0
1.491993750,1
1.491996000,0
1.492292917,1
1.492295167,0
1.492691917,1
1.492694167,0
1.492991000,1
1.492993250,0
1.493290167,1
1.493292417,0
1.493589333,1
1.493591583,0
1.493888583,1
1.493890833,0
1.494187667,1
1.494189917,0
1.494486917,1
1.494489083,0
1.494786167,1
1.494788333,0
1.495185083,1
1.495187333,0
1.495484417,1
1.495486583,0
1.495783583,1
1.495785833,0
1.496082750,1
1.496084917,0
1.496381833,1
1.496384083,0
1.496681000,1
1.496683167,0
1.496980167,1
1.496982333,0
1.497279417,1
1.497281583,0
1.497678250,1
1.497680417,0
1.497977333,1
1.497979500,0
1.498276500,1
1.498278667,0
1.498575583,1
1.498577833,0
1.498874667,1
1.498876917,0
1.499173833,1
1.499176083,0
1.499473083,1
1.499475250,0
1.499772500,1
1.499774750,0
1.500171500,1
1.500173750,0
1.500470917,1
1.500473167,0
1.500770167,1
1.500772417,0
1.501069333,1
1.501071583,0
1.501368500,1
1.501370750,0
1.501667750,1
1.501669917,0
1.501967000,1
1.501969250,0
1.502266167,1
1.502268417,0
1.502665250,1
1.502667500,0
1.502964333,1
1.502966583,0
1.503263583,1
1.503265750,0
1.503562750,1
1.503564917,0
1.503861917,1
1.503864167,0
1.504161000,1
1.504163250,0
1.504460250,1
1.504462500,0
1.504759500,1
1.504761750,0
1.505158417,1
1.505160667,0
1.505457750,1
1.505459917,0
1.505757000,1
1.505759250,0
1.506056083,1
1.506058333,0
1.506355333,1
1.506357583,0
1.506654667,1
1.506656917,0
1.506953917,1
1.506956083,0
1.507253167,1
1.507255333,0
1.507652167,1
1.507654417,0
1.507951417,1
1.507953667,0
1.508250750,1
1.508253000,0
1.508550167,1
1.508552417,0
1.508849500,1
1.508851667,0
1.509148917,1
1.509151083,0
1.509448167,1
1.509450417,0
1.509747583,1
1.509749833,0
1.510146500,1
1.510148750,0
1.510445833,1
1.510448000,0
1.510745000,1
1.510747250,0
1.511044167,1
1.511046417,0
1.511343500,1
1.511345750,0
1.511642917,1
1.511645167,0
1.511942500,1
1.511944750,0
1.512241917,1
1.512244167,0
1.512641167,1
1.512643417,0
1.512940500,1
1.512942750,0
1.513239917,1
1.513242083,0
1.513539333,1
1.513541500,0
1.513838750,1
1.513840917,0
1.514138000,1
1.514140250,0
1.514437583,1
1.514439750,0
1.514737083,1
1.514739250,0
1.515136417,1
1.515138583,0
1.515436000,1
1.515438167,0
1.515735500,1
1.515737750,0
1.516035000,1
1.516037250,0
1.516334500,1
1.516336750,0
1.516633833,1
1.516636083,0
1.516933417,1
1.516935667,0
1.517232750,1
1.517234917,0
1.517631833,1
1.517634083,0
1.517931083,1
1.517933333,0
1.518230500,1
1.518232667,0
1.518529667,1
1.518531917,0
1.518828833,1
1.518831000,0
1.519128083,1
1.519130250,0
1.519427417,1
1.519429667,0
1.519726583,1
1.519728833,0
1.520125750,1
1.520127917,0
1.520425000,1
1.520427167,0
1.520724250,1
1.520726500,0
1.521023583,1
1.521025833,0
1.521322833,1
1.521325083,0
1.521622250,1
1.521624500,0
1.521921500,1
1.521923750,0
1.522220833,1
1.522223000,0
1.522619833,1
1.522622083,0
1.522919167,1
1.522921417,0
1.523218500,1
1.523220667,0
1.523517917,1
1.523520083,0
1.523817167,1
1.523819417,0
1.524116500,1
1.524118667,0
1.524415750,1
1.524418000,0
1.524714917,1
1.524717167,0
1.525113750,1
1.525116000,0
1.525413000,1
1.525415167,0
1.525712167,1
1.525714417,0
1.526011417,1
1.526013667,0
1.526310667,1
1.526312917,0
1.526609833,1
1.526612083,0
1.526909167,1
1.526911417,0
1.527208333,1
1.527210583,0
1.527607500,1
1.527609750,0
1.527906917,1
1.527909083,0
1.528206250,1
1.528208500,0
1.528505583,1
1.528507833,0
1.528804917,1
1.528807083,0
1.529104167,1
1.529106417,0
1.529403750,1
1.529405917,0
1.529703083,1
1.529705250,0
1.530102250,1
1.530104417,0
1.530401667,1
1.530403917,0
1.530701083,1
1.530703333,0
1.531000750,1
1.531003000,0
1.531300083,1
1.531302333,0
1.531599667,1
1.531601833,0
1.531899083,1
1.531901250,0
1.532198500,1
1.532200750,0
1.532597667,1
1.532599917,0
1.532897167,1
1.532899417,0
1.533196500,1
1.533198750,0
1.533496083,1
1.533498333,0
1.533795417,1
1.533797583,0
1.534094833,1
1.534097000,0
1.534394167,1
1.534396417,0
1.534693500,1
1.534695667,0
1.535092417,1
1.535094667,0
1.535391667,1
1.535393917,0
1.535690833,1
1.535693083,0
1.535990083,1
1.535992250,0
1.536289333,1
1.536291583,0
1.536588583,1
1.536590833,0
1.536888000,1
1.536890250,0
1.537187167,1
1.537189417,0
1.537586250,1
1.537588500,0
1.537885583,1
1.537887833,0
1.538185000,1
1.538187250,0
1.538484333,1
1.538486500,0
1.538783500,1
1.538785750,0
1.539082833,1
1.539085083,0
1.539382167,1
1.539384417,0
1.539681417,1
1.539683667,0
1.540080583,1
1.540082833,0
1.540379917,1
1.540382167,0
1.540679333,1
1.540681500,0
1.540978667,1
1.540980917,0
1.541277833,1
1.541280000,0
1.541577000,1
1.541579250,0
1.541876083,1
1.541878333,0
1.542275000,1
1.542277250,0
1.542573917,1
1.542576167,0
1.542873000,1
1.542875167,0
1.543172000,1
1.543174250,0
1.543471167,1
1.543473417,0
1.543770250,1
1.543772417,0
1.544069250,1
1.544071500,0
1.544368417,1
1.544370667,0
1.544767250,1
1.544769417,0
1.545066333,1
1.545068583,0
1.545365417,1
1.545367667,0
1.545664583,1
1.545666833,0
1.545963667,1
1.545965917,0
1.546262917,1
1.546265083,0
1.546562000,1
1.546564167,0
1.546861250,1
1.546863417,0
1.547260167,1
1.547262333,0
1.547559333,1
1.547561583,0
1.547858583,1
1.547860750,0
1.548157833,1
1.548160083,0
1.548456917,1
1.548459167,0
1.548756167,1
1.548758333,0
1.549055333,1
1.549057500,0
1.549354500,1
1.549356750,0
1.549753333,1
1.549755500,0
1.550052583,1
1.550054833,0
1.550351750,1
1.550354000,0
1.550651000,1
1.550653250,0
1.550950250,1
1.550952417,0
1.551249417,1
1.551251583,0
1.551548417,1
1.551550667,0
1.551847667,1
1.551849917,0
1.552246500,1
1.552248750,0
1.552545750,1
1.552548000,0
1.552845000,1
1.552847250,0
1.553144333,1
1.553146583,0
1.553443583,1
1.553445833,0
1.553742750,1
1.553745000,0
1.554041917,1
1.554044167,0
1.554340917,1
1.554343167,0
1.554739833,1
1.554742000,0
1.555038917,1
1.555041083,0
1.555338083,1
1.555340333,0
1.555637250,1
1.555639500,0
1.555936500,1
1.555938750,0
1.556235500,1
1.556237750,0
1.556534750,1
1.556537000,0
1.556833833,1
1.556836000,0
1.557232667,1
1.557234917,0
1.557531667,1
1.557533917,0
1.557830917,1
1.557833167,0
1.558130083,1
1.558132250,0
1.558429250,1
1.558431417,0
1.558728333,1
1.558730583,0
1.559027583,1
1.559029833,0
1.559326667,1
1.559328917,0
1.559725667,1
1.559727917,0
1.560024750,1
1.560027000,0
1.560324083,1
1.560326333,0
1.560623417,1
1.560625583,0
1.560922583,1
1.560924833,0
1.561221833,1
1.561224000,0
1.561521000,1
1.561523250,0
1.561820167,1
1.561822417,0
1.562219167,1
1.562221333,0
1.562518500,1
1.562520667,0
1.562817583,1
1.562819833,0
1.563116667,1
1.563118833,0
1.563415667,1
1.563417917,0
1.563714917,1
1.563717083,0
1.564013917,1
1.564016167,0
1.564313083,1
1.564315333,0
1.564712000,1
1.564714167,0
1.565011167,1
1.565013417,0
1.565310417,1
1.565312667,0
1.565609667,1
1.565611917,0
1.565908833,1
1.565911000,0
1.566208000,1
1.566210250,0
1.566507167,1
1.566509333,0
1.566806333,1
1.566808583,0
1.567205250,1
1.567207500,0
1.567504500,1
1.567506667,0
1.567803583,1
1.567805833,0
1.568102917,1
1.568105083,0
1.568402083,1
1.568404333,0
1.568701250,1
1.568703417,0
1.569000417,1
1.569002667,0
1.569299500,1
1.569301667,0
1.569698333,1
1.569700500,0
1.569997500,1
1.569999750,0
1.570296667,1
1.570298917,0
1.570595833,1
1.570598083,0
1.570895083,1
1.570897250,0
1.571194250,1
1.571196500,0
1.571493417,1
1.571495667,0
1.571792833,1
1.571795000,0
1.572191667,1
1.572193917,0
1.572491000,1
1.572493250,0
1.572790250,1
1.572792500,0
1.573089583,1
1.573091833,0
1.573388917,1
1.573391167,0
1.573688500,1
1.573690667,0
1.573987833,1
1.573990083,0
1.574287167,1
1.574289417,0
1.574686250,1
1.574688500,0
1.574985750,1
1.574987917,0
1.575285000,1
1.575287250,0
1.575584333,1
1.575586500,0
1.575883500,1
1.575885667,0
1.576182833,1
1.576185000,0
1.576482083,1
1.576484333,0
1.576781417,1
1.576783667,0
1.577180333,1
1.577182583,0
1.577479667,1
1.577481833,0
1.577778750,1
1.577781000,0
1.578077917,1
1.578080167,0
1.578377167,1
1.578379417,0
1.578676417,1
1.578678667,0
1.578975500,1
1.578977750,0
1.579274583,1
1.579276833,0
1.579673417,1
1.579675667,0
1.579972500,1
1.579974750,0
1.580271583,1
1.580273750,0
1.580570750,1
1.580573000,0
1.580869750,1
1.580872000,0
1.581168917,1
1.581171083,0
1.581467917,1
1.581470083,0
1.581767167,1
1.581769333,0
1.582165917,1
1.582168167,0
1.582465083,1
1.582467333,0
1.582764167,1
1.582766417,0
1.583063333,1
1.583065500,0
1.583362333,1
1.583364500,0
1.583661583,1
1.583663750,0
1.583960667,1
1.583962833,0
1.584259917,1
1.584262083,0
1.584658667,1
1.584660917,0
1.584958000,1
1.584960250,0
1.585257250,1
1.585259500,0
1.585556667,1
1.585558917,0
1.585855833,1
1.585858083,0
1.586155167,1
1.586157417,0
1.586454333,1
1.586456583,0
1.586753750,1
1.586756000,0
1.587152750,1
1.587155000,0
1.587452167,1
1.587454417,0
1.587751417,1
1.587753667,0
1.588050750,1
1.588053000,0
1.588350000,1
1.588352250,0
1.588649250,1
1.588651500,0
1.588948333,1
1.588950583,0
1.589247667,1
1.589249833,0
1.589646583,1
1.589648833,0
1.589945667,1
1.589947917,0
1.590244583,1
1.590246833,0
1.590543667,1
1.590545833,0
1.590842583,1
1.590844833,0
1.591141750,1
1.591143917,0
1.591440667,1
1.591442917,0
1.591739750,1
1.591742000,0
1.592138500,1
1.592140750,0
1.592437667,1
1.592439833,0
1.592736667,1
1.592738833,0
1.593035750,1
1.593038000,0
1.593334833,1
1.593337083,0
1.593634083,1
1.593636250,0
1.593933167,1
1.593935417,0
1.594232333,1
1.594234583,0
1.594631333,1
1.594633500,0
1.594930500,1
1.594932750,0
1.595229833,1
1.595232083,0
1.595529000,1
1.595531250,0
1.595828333,1
1.595830583,0
1.596127500,1
1.596129750,0
1.596426667,1
1.596428917,0
1.596725750,1
1.596728000,0
1.597124833,1
1.597127000,0
1.597423917,1
1.597426167,0
1.597723167,1
1.597725417,0
1.598022333,1
1.598024583,0
1.598321750,1
1.598324000,0
1.598621000,1
1.598623167,0
1.598920167,1
1.598922333,0
1.599319083,1
1.599321250,0
1.599618333,1
1.599620583,0
1.599917500,1
1.599919750,0
1.600216750,1
1.600219000,0
1.600516000,1
1.600518167,0
1.600815250,1
1.600817417,0
1.601114333,1
1.601116583,0
1.601413667,1
1.601415917,0
1.601812583,1
1.601814750,0
1.602111917,1
1.602114083,0
1.602410917,1
1.602413167,0
1.602710167,1
1.602712333,0
1.603009250,1
1.603011500,0
1.603308500,1
1.603310667,0
1.603607583,1
1.603609833,0
1.603906750,1
1.603909000,0
1.604305750,1
1.604308000,0
1.604605167,1
1.604607333,0
1.604904500,1
